County,Date,Deaths,Case,Vehicles
BRONX (5),2016-10-10,1,360694,1
KINGS (47),2016-09-29,1,360695,2
KINGS (47),2016-10-08,1,360696,1
RICHMOND (85),2016-10-10,1,360699,2
BRONX (5),2016-10-14,1,360705,1
KINGS (47),2016-09-15,1,360706,1
NEW YORK (61),2016-10-04,1,360707,1
NEW YORK (61),2016-09-24,1,360708,1
NEW YORK (61),2016-10-15,1,360715,1
QUEENS (81),2016-10-16,1,360717,1
BRONX (5),2016-10-15,1,360718,3
BRONX (5),2016-10-18,1,360720,1
NEW YORK (61),2016-10-21,1,360725,1
BRONX (5),2016-10-22,1,360728,1
QUEENS (81),2016-10-24,1,360732,1
RICHMOND (85),2016-10-23,1,360738,3
KINGS (47),2016-11-01,1,360740,1
BRONX (5),2016-11-02,1,360742,2
QUEENS (81),2016-11-04,1,360764,1
NEW YORK (61),2016-11-07,1,360784,1
BRONX (5),2016-11-08,1,360788,1
NEW YORK (61),2016-11-13,1,360790,1
BRONX (5),2016-11-15,1,360796,1
NEW YORK (61),2016-11-17,1,360797,1
BRONX (5),2016-11-17,1,360802,1
KINGS (47),2016-11-19,1,360805,2
QUEENS (81),2016-11-18,1,360808,1
KINGS (47),2016-11-09,1,360810,1
BRONX (5),2016-11-19,1,360814,1
BRONX (5),2016-11-21,1,360816,1
KINGS (47),2016-12-01,1,360824,1
QUEENS (81),2016-12-03,1,360826,1
KINGS (47),2016-12-04,1,360830,1
QUEENS (81),2016-12-05,1,360832,1
KINGS (47),2016-12-06,1,360833,1
QUEENS (81),2016-12-09,1,360842,1
NEW YORK (61),2016-12-09,1,360851,1
QUEENS (81),2016-12-13,1,360867,1
NEW YORK (61),2016-12-15,1,360870,1
BRONX (5),2016-12-15,1,360873,2
KINGS (47),2016-12-19,1,360877,1
KINGS (47),2016-12-19,1,360878,1
KINGS (47),2016-12-13,1,360879,1
KINGS (47),2016-11-13,1,360886,1
BRONX (5),2016-12-27,3,360890,4
BRONX (5),2016-12-27,1,360893,1
KINGS (47),2016-12-28,1,360894,1
QUEENS (81),2016-12-28,1,360895,1
RICHMOND (85),2016-12-27,1,360896,1
QUEENS (81),2016-12-19,1,360907,1
BRONX (5),2016-12-16,1,360920,1
KINGS (47),2016-12-04,1,360921,3
NEW YORK (61),2016-08-18,1,360950,1
NEW YORK (61),2016-11-08,1,360951,2
KINGS (47),2016-04-25,1,360952,2
KINGS (47),2016-03-10,1,360957,1
BRONX (5),2017-01-01,1,360001,1
QUEENS (81),2017-01-01,1,360002,1
KINGS (47),2017-01-01,1,360003,7
KINGS (47),2017-01-01,1,360004,1
KINGS (47),2017-01-03,1,360008,2
BRONX (5),2017-01-05,1,360010,4
KINGS (47),2017-01-09,1,360014,7
KINGS (47),2017-01-09,1,360016,1
KINGS (47),2017-01-09,1,360017,1
KINGS (47),2017-01-10,1,360019,1
QUEENS (81),2017-01-11,1,360023,1
QUEENS (81),2017-01-18,1,360035,1
KINGS (47),2017-01-18,1,360038,1
KINGS (47),2017-01-23,1,360042,1
NEW YORK (61),2017-01-23,1,360044,1
KINGS (47),2017-01-30,1,360053,1
KINGS (47),2017-01-19,1,360054,1
BRONX (5),2017-02-01,1,360058,1
QUEENS (81),2017-02-04,1,360060,2
BRONX (5),2017-02-04,1,360062,1
BRONX (5),2017-02-07,1,360067,1
RICHMOND (85),2017-02-06,1,360069,1
BRONX (5),2017-02-17,2,360072,1
BRONX (5),2017-02-18,1,360076,1
NEW YORK (61),2017-02-24,1,360085,1
KINGS (47),2017-02-25,1,360086,2
QUEENS (81),2017-03-03,1,360100,1
KINGS (47),2017-03-07,1,360101,1
KINGS (47),2017-02-27,1,360117,1
BRONX (5),2017-03-07,1,360120,1
KINGS (47),2017-03-07,1,360121,1
KINGS (47),2017-03-16,1,360126,1
QUEENS (81),2017-03-09,1,360132,1
NEW YORK (61),2017-03-16,1,360136,1
BRONX (5),2017-03-20,1,360145,1
NEW YORK (61),2017-03-23,1,360146,1
BRONX (5),2017-03-23,1,360147,1
QUEENS (81),2017-03-23,1,360148,1
BRONX (5),2017-03-19,1,360149,1
NEW YORK (61),2017-03-27,1,360150,2
QUEENS (81),2017-04-01,1,360157,2
KINGS (47),2017-04-05,1,360159,2
QUEENS (81),2017-03-01,1,360160,4
KINGS (47),2017-04-03,1,360165,2
KINGS (47),2017-04-08,1,360166,9
BRONX (5),2017-04-13,1,360181,1
NEW YORK (61),2017-04-14,1,360183,4
NEW YORK (61),2017-03-07,1,360185,1
QUEENS (81),2017-04-16,1,360188,1
QUEENS (81),2017-03-12,1,360196,3
NEW YORK (61),2017-04-22,1,360204,1
QUEENS (81),2017-04-11,1,360207,1
BRONX (5),2017-04-29,1,360220,2
BRONX (5),2017-04-29,1,360221,2
RICHMOND (85),2017-04-29,1,360222,2
BRONX (5),2017-04-23,1,360223,1
BRONX (5),2017-04-24,1,360227,1
QUEENS (81),2017-04-23,1,360228,2
NEW YORK (61),2017-05-11,1,360229,1
RICHMOND (85),2017-04-09,1,360233,2
QUEENS (81),2017-04-17,2,360236,3
NEW YORK (61),2017-04-05,1,360237,1
QUEENS (81),2017-05-07,1,360242,1
NEW YORK (61),2017-05-04,1,360246,2
NEW YORK (61),2017-05-16,1,360249,1
QUEENS (81),2017-05-21,1,360259,2
NEW YORK (61),2017-05-22,1,360269,1
BRONX (5),2017-05-28,1,360275,1
QUEENS (81),2017-05-27,1,360282,4
QUEENS (81),2017-05-29,1,360285,1
QUEENS (81),2017-05-29,1,360288,2
QUEENS (81),2017-05-17,1,360291,3
BRONX (5),2017-04-29,1,360300,1
RICHMOND (85),2017-06-03,1,360302,1
RICHMOND (85),2017-06-11,1,360306,1
KINGS (47),2017-06-10,1,360323,3
BRONX (5),2017-06-08,1,360325,2
BRONX (5),2017-06-12,1,360329,2
NEW YORK (61),2017-06-12,1,360331,1
QUEENS (81),2017-06-17,2,360340,1
NEW YORK (61),2017-06-17,1,360341,1
KINGS (47),2017-06-19,1,360346,1
QUEENS (81),2017-06-24,1,360350,2
NEW YORK (61),2017-06-29,1,360352,2
NEW YORK (61),2017-06-29,1,360353,1
BRONX (5),2017-06-20,1,360362,1
KINGS (47),2017-06-30,1,360367,1
NEW YORK (61),2017-06-30,1,360371,1
KINGS (47),2017-06-21,1,360378,2
KINGS (47),2017-06-24,1,360382,3
NEW YORK (61),2017-07-02,1,360383,1
BRONX (5),2017-07-03,1,360387,2
QUEENS (81),2017-07-07,1,360395,1
KINGS (47),2017-07-11,1,360401,1
BRONX (5),2017-07-13,1,360408,1
BRONX (5),2017-07-15,1,360410,2
KINGS (47),2017-07-16,1,360412,2
KINGS (47),2017-07-16,1,360413,1
RICHMOND (85),2017-07-15,1,360414,2
KINGS (47),2017-07-16,1,360416,2
QUEENS (81),2017-07-16,2,360419,4
QUEENS (81),2017-07-21,1,360423,1
KINGS (47),2017-07-22,1,360425,1
KINGS (47),2017-07-23,1,360436,1
BRONX (5),2017-07-28,1,360437,1
NEW YORK (61),2017-07-28,1,360438,1
QUEENS (81),2017-08-01,1,360439,1
NEW YORK (61),2017-07-19,1,360444,3
NEW YORK (61),2017-07-17,1,360446,1
NEW YORK (61),2017-07-26,1,360447,1
NEW YORK (61),2017-08-05,1,360452,2
QUEENS (81),2017-08-08,1,360454,2
QUEENS (81),2017-07-30,1,360456,1
NEW YORK (61),2017-08-08,1,360457,1
BRONX (5),2017-08-09,1,360458,2
BRONX (5),2017-07-10,1,360461,1
QUEENS (81),2017-08-10,1,360470,1
QUEENS (81),2017-08-06,1,360471,1
KINGS (47),2017-08-04,1,360476,3
NEW YORK (61),2017-08-16,1,360491,1
BRONX (5),2017-08-19,1,360493,3
QUEENS (81),2017-08-19,1,360495,2
QUEENS (81),2017-08-12,1,360499,1
KINGS (47),2017-08-04,1,360501,1
BRONX (5),2017-08-21,1,360502,6
KINGS (47),2017-08-14,1,360503,1
NEW YORK (61),2017-08-16,1,360509,1
QUEENS (81),2017-07-21,1,360524,2
BRONX (5),2017-08-24,1,360525,2
BRONX (5),2017-08-27,1,360532,3
KINGS (47),2017-08-31,1,360534,2
KINGS (47),2017-09-01,1,360536,1
BRONX (5),2017-09-04,1,360546,1
QUEENS (81),2017-09-10,1,360563,3
BRONX (5),2017-09-12,1,360575,1
NEW YORK (61),2017-09-13,1,360577,2
NEW YORK (61),2017-09-14,1,360578,1
QUEENS (81),2017-09-18,3,360586,4
KINGS (47),2017-09-16,1,360587,3
QUEENS (81),2017-09-18,1,360589,1
QUEENS (81),2017-08-27,1,360590,1
RICHMOND (85),2017-09-24,1,360604,2
KINGS (47),2017-09-03,1,360605,1
KINGS (47),2017-08-17,1,360608,1
QUEENS (81),2017-09-25,1,360611,2
NEW YORK (61),2017-09-27,1,360613,1
BRONX (5),2017-09-30,1,360615,2
NEW YORK (61),2017-09-30,1,360616,1
QUEENS (81),2017-09-30,1,360617,2
KINGS (47),2017-09-30,1,360618,1
KINGS (47),2017-10-01,1,360619,2
BRONX (5),2017-10-06,1,360643,1
RICHMOND (85),2017-10-06,1,360644,2
NEW YORK (61),2017-09-22,1,360647,3
KINGS (47),2017-10-03,1,360663,1
KINGS (47),2017-10-13,1,360673,1
BRONX (5),2017-10-21,1,360685,3
NEW YORK (61),2017-10-21,1,360686,2
QUEENS (81),2017-10-25,1,360720,1
KINGS (47),2017-11-01,1,360725,1
RICHMOND (85),2017-11-01,1,360726,1
QUEENS (81),2017-11-02,1,360727,3
RICHMOND (85),2017-11-06,2,360730,2
BRONX (5),2017-11-07,1,360737,1
KINGS (47),2017-11-07,1,360740,2
RICHMOND (85),2017-10-21,1,360744,2
BRONX (5),2017-11-10,1,360747,1
QUEENS (81),2017-11-12,1,360748,1
QUEENS (81),2017-11-10,1,360750,2
QUEENS (81),2017-09-13,1,360758,3
NEW YORK (61),2017-10-10,1,360760,1
KINGS (47),2017-10-31,1,360761,3
KINGS (47),2017-10-19,1,360762,2
RICHMOND (85),2017-11-13,1,360778,2
BRONX (5),2017-10-24,1,360781,1
QUEENS (81),2017-11-18,1,360785,5
NEW YORK (61),2017-11-14,1,360794,1
KINGS (47),2017-11-22,1,360796,1
QUEENS (81),2017-11-17,1,360797,1
KINGS (47),2017-11-25,1,360798,1
KINGS (47),2017-11-24,1,360803,1
QUEENS (81),2017-12-03,1,360805,1
KINGS (47),2017-12-08,1,360817,2
KINGS (47),2017-11-26,1,360819,2
NEW YORK (61),2017-11-28,1,360822,1
QUEENS (81),2017-12-18,1,360827,1
RICHMOND (85),2017-07-27,1,360834,2
QUEENS (81),2017-12-05,1,360841,1
KINGS (47),2017-12-19,1,360845,1
NEW YORK (61),2017-12-26,1,360846,1
QUEENS (81),2017-12-21,1,360847,1
KINGS (47),2017-12-27,1,360849,2
KINGS (47),2017-12-17,1,360853,3
QUEENS (81),2017-12-21,1,360855,1
NEW YORK (61),2017-12-23,1,360856,1
KINGS (47),2017-12-12,1,360865,1
QUEENS (81),2017-07-28,1,360867,2
KINGS (47),2017-09-10,1,360884,1
QUEENS (81),2017-12-29,1,360892,1
QUEENS (81),2017-10-17,1,360911,2
QUEENS (81),2018-01-05,1,360006,1
QUEENS (81),2018-01-10,1,360007,1
BRONX (5),2018-01-13,1,360011,2
KINGS (47),2018-01-19,1,360012,1
QUEENS (81),2018-01-15,1,360016,3
QUEENS (81),2018-01-18,1,360017,1
NEW YORK (61),2018-01-21,1,360019,1
BRONX (5),2018-01-10,1,360022,1
KINGS (47),2018-01-26,1,360025,1
QUEENS (81),2018-01-23,1,360030,1
KINGS (47),2018-02-02,1,360035,1
QUEENS (81),2018-02-02,1,360036,1
BRONX (5),2018-02-03,1,360038,5
RICHMOND (85),2018-02-05,1,360040,2
QUEENS (81),2018-02-05,1,360042,1
QUEENS (81),2018-02-07,1,360044,1
QUEENS (81),2018-02-14,1,360053,3
KINGS (47),2018-02-17,1,360054,1
QUEENS (81),2018-02-17,1,360056,1
RICHMOND (85),2018-02-21,1,360058,2
QUEENS (81),2018-02-20,1,360060,1
BRONX (5),2018-03-01,1,360064,1
KINGS (47),2018-02-27,1,360068,1
NEW YORK (61),2018-02-27,1,360069,2
KINGS (47),2018-03-02,1,360074,8
KINGS (47),2018-03-02,1,360075,2
QUEENS (81),2018-03-01,1,360076,2
KINGS (47),2018-03-05,2,360078,5
NEW YORK (61),2018-02-28,1,360088,1
QUEENS (81),2018-03-10,1,360091,1
QUEENS (81),2018-03-13,1,360093,1
KINGS (47),2018-03-12,1,360094,1
KINGS (47),2018-03-15,1,360122,3
BRONX (5),2018-03-17,1,360124,1
QUEENS (81),2018-03-23,1,360128,1
BRONX (5),2018-04-04,1,360136,1
KINGS (47),2018-04-08,1,360145,1
BRONX (5),2018-04-23,1,360155,1
BRONX (5),2018-04-23,1,360161,1
QUEENS (81),2018-04-23,1,360162,1
NEW YORK (61),2018-04-23,1,360163,1
QUEENS (81),2018-04-09,1,360165,1
NEW YORK (61),2018-03-07,1,360170,1
BRONX (5),2018-03-02,1,360173,3
QUEENS (81),2018-04-29,1,360180,1
BRONX (5),2018-04-27,1,360182,1
NEW YORK (61),2018-04-16,1,360185,1
NEW YORK (61),2018-05-03,1,360186,1
QUEENS (81),2018-04-28,1,360196,1
QUEENS (81),2018-05-07,1,360197,1
KINGS (47),2018-05-04,1,360206,1
KINGS (47),2018-05-18,1,360211,2
QUEENS (81),2018-05-21,1,360212,1
BRONX (5),2018-05-26,1,360248,1
QUEENS (81),2018-05-24,1,360249,2
BRONX (5),2018-04-24,1,360250,2
QUEENS (81),2018-05-26,1,360253,2
RICHMOND (85),2018-05-27,1,360255,2
KINGS (47),2018-05-28,1,360257,2
QUEENS (81),2018-05-29,1,360259,1
KINGS (47),2018-06-08,1,360270,2
NEW YORK (61),2018-06-09,1,360274,2
KINGS (47),2018-06-12,1,360286,2
KINGS (47),2018-06-16,1,360303,2
BRONX (5),2018-06-14,1,360310,1
RICHMOND (85),2018-06-17,1,360312,2
QUEENS (81),2018-06-05,1,360313,1
BRONX (5),2018-06-17,1,360317,1
QUEENS (81),2018-06-22,1,360321,1
QUEENS (81),2018-06-22,1,360322,2
KINGS (47),2018-06-24,1,360327,1
KINGS (47),2018-06-23,1,360329,2
QUEENS (81),2018-06-25,1,360332,1
KINGS (47),2018-06-18,1,360333,1
RICHMOND (85),2018-06-29,1,360344,1
KINGS (47),2018-06-30,1,360347,1
KINGS (47),2018-06-18,1,360348,2
QUEENS (81),2018-04-29,1,360349,1
KINGS (47),2018-07-01,1,360354,2
BRONX (5),2018-07-01,1,360356,2
KINGS (47),2018-07-05,1,360358,1
NEW YORK (61),2018-07-08,1,360364,1
QUEENS (81),2018-07-11,1,360365,1
BRONX (5),2018-07-08,1,360367,1
KINGS (47),2018-07-12,1,360368,2
QUEENS (81),2018-07-12,1,360377,2
NEW YORK (61),2018-07-19,1,360389,1
QUEENS (81),2018-07-21,1,360392,3
QUEENS (81),2018-07-23,1,360394,1
KINGS (47),2018-06-28,1,360396,1
KINGS (47),2018-07-06,1,360398,1
NEW YORK (61),2018-07-15,1,360408,1
KINGS (47),2018-07-27,1,360411,1
BRONX (5),2018-07-13,1,360412,2
QUEENS (81),2018-07-01,1,360414,1
KINGS (47),2018-08-01,1,360425,3
BRONX (5),2018-08-03,1,360433,2
QUEENS (81),2018-08-02,1,360434,1
QUEENS (81),2018-08-05,1,360438,2
QUEENS (81),2018-08-06,1,360444,2
QUEENS (81),2018-08-01,1,360458,2
NEW YORK (61),2018-08-10,1,360470,1
KINGS (47),2018-08-14,1,360474,1
QUEENS (81),2018-08-14,1,360477,2
BRONX (5),2018-08-18,1,360492,2
QUEENS (81),2018-08-19,1,360495,1
BRONX (5),2018-08-19,1,360496,1
BRONX (5),2018-08-19,1,360499,1
QUEENS (81),2018-08-18,1,360501,7
BRONX (5),2018-08-20,1,360502,2
KINGS (47),2018-08-22,1,360505,1
QUEENS (81),2018-09-03,1,360528,1
BRONX (5),2018-09-03,1,360529,3
QUEENS (81),2018-09-02,1,360530,2
BRONX (5),2018-09-04,1,360536,2
KINGS (47),2018-09-05,1,360537,1
QUEENS (81),2018-09-09,1,360538,2
NEW YORK (61),2018-09-06,1,360539,1
BRONX (5),2018-09-10,1,360542,2
KINGS (47),2018-09-11,1,360548,3
NEW YORK (61),2018-09-13,1,360555,1
BRONX (5),2018-09-14,1,360560,2
NEW YORK (61),2018-09-15,1,360565,1
QUEENS (81),2018-09-20,1,360568,1
KINGS (47),2018-09-20,1,360570,1
KINGS (47),2018-09-27,1,360573,1
QUEENS (81),2018-09-25,1,360584,1
BRONX (5),2018-09-30,1,360585,2
NEW YORK (61),2018-09-20,1,360593,1
QUEENS (81),2018-10-02,1,360595,2
KINGS (47),2018-09-22,1,360596,2
NEW YORK (61),2018-10-05,1,360600,1
BRONX (5),2018-09-01,1,360609,2
BRONX (5),2018-09-30,1,360614,2
BRONX (5),2018-09-30,1,360616,6
BRONX (5),2018-09-25,1,360619,1
QUEENS (81),2018-09-17,1,360621,1
KINGS (47),2018-09-17,1,360625,2
KINGS (47),2018-10-06,1,360630,2
QUEENS (81),2018-10-10,1,360634,2
KINGS (47),2018-10-11,1,360635,1
QUEENS (81),2018-09-16,1,360636,1
KINGS (47),2018-09-27,1,360637,3
QUEENS (81),2018-09-22,1,360640,1
KINGS (47),2018-10-11,1,360646,1
NEW YORK (61),2018-10-15,1,360660,2
KINGS (47),2018-10-19,1,360663,1
QUEENS (81),2018-10-21,1,360670,1
NEW YORK (61),2018-10-03,1,360677,1
KINGS (47),2018-10-18,1,360679,1
NEW YORK (61),2018-10-27,1,360684,4
QUEENS (81),2018-11-07,1,360691,1
NEW YORK (61),2018-11-03,1,360703,2
QUEENS (81),2018-11-08,1,360707,1
QUEENS (81),2018-11-11,1,360708,1
QUEENS (81),2018-11-10,2,360710,2
KINGS (47),2018-11-10,1,360721,1
BRONX (5),2018-11-17,1,360730,2
BRONX (5),2018-11-07,1,360732,1
KINGS (47),2018-10-02,1,360736,1
QUEENS (81),2018-11-15,1,360740,4
NEW YORK (61),2018-10-31,1,360742,2
NEW YORK (61),2018-11-26,1,360744,1
QUEENS (81),2018-11-23,1,360745,2
QUEENS (81),2018-11-28,1,360746,1
KINGS (47),2018-11-21,1,360747,6
QUEENS (81),2018-11-03,1,360753,1
QUEENS (81),2018-11-10,1,360755,1
NEW YORK (61),2018-11-15,1,360759,1
QUEENS (81),2018-11-05,1,360760,1
QUEENS (81),2018-10-14,1,360762,2
KINGS (47),2018-12-01,1,360770,1
BRONX (5),2018-12-01,1,360771,1
KINGS (47),2018-12-10,1,360774,2
KINGS (47),2018-12-07,1,360776,2
KINGS (47),2018-12-11,1,360787,1
QUEENS (81),2018-11-26,1,360798,1
KINGS (47),2018-12-14,1,360800,1
QUEENS (81),2018-12-17,1,360801,1
QUEENS (81),2018-12-18,1,360802,1
QUEENS (81),2018-11-02,1,360803,1
KINGS (47),2018-12-12,1,360804,1
RICHMOND (85),2018-12-19,1,360815,1
NEW YORK (61),2018-12-20,1,360817,1
QUEENS (81),2018-12-31,1,360823,1
NEW YORK (61),2018-12-29,1,360824,6
RICHMOND (85),2018-12-31,1,360825,1
KINGS (47),2018-12-10,1,360837,1
BRONX (5),2018-12-16,1,360843,1
KINGS (47),2018-12-31,1,360844,1
NEW YORK (61),2018-12-18,1,360845,1
KINGS (47),2018-12-04,1,360849,1
BRONX (5),2018-12-30,1,360851,1
